Timestamp_MS,Channel,Frame_Size_Bytes,RSSI_dBm,MAC_Address
3955794,1,340,-72,3C:46:A1:6D:9B:B2
3955794,1,356,-72,3C:46:A1:6D:9B:B3
3955794,1,364,-73,3C:46:A1:6D:9B:B4
3955794,1,340,-78,3C:46:A1:70:A0:B2
3955794,1,356,-79,3C:46:A1:70:A0:B3
3955824,1,356,-79,3C:46:A1:6D:96:A3
3955874,1,356,-79,3C:46:A1:6D:8B:33
3955874,1,340,-72,3C:46:A1:6D:8B:F2
3955874,1,356,-71,3C:46:A1:6D:8B:F3
3955874,1,364,-71,3C:46:A1:6D:8B:F4
3955884,1,340,-62,3C:46:A1:6E:23:02
3955884,1,356,-62,3C:46:A1:6E:23:03
3955884,1,364,-62,3C:46:A1:6E:23:04
3955894,1,340,-72,3C:46:A1:6D:9B:B2
3955894,1,356,-72,3C:46:A1:6D:9B:B3
3955894,1,364,-73,3C:46:A1:6D:9B:B4
3955894,1,356,-78,3C:46:A1:70:A0:B3
3955924,1,356,-78,3C:46:A1:6D:96:A3
3955944,1,119,-75,08:65:F0:DA:4D:63
3955974,1,356,-79,3C:46:A1:6D:8B:33
3955974,1,340,-71,3C:46:A1:6D:8B:F2
3955974,1,356,-72,3C:46:A1:6D:8B:F3
3955974,1,364,-72,3C:46:A1:6D:8B:F4
3955984,1,340,-62,3C:46:A1:6E:23:02
3955984,1,356,-62,3C:46:A1:6E:23:03
3955984,1,364,-62,3C:46:A1:6E:23:04
3955994,1,340,-73,3C:46:A1:6D:9B:B2
3955994,1,356,-72,3C:46:A1:6D:9B:B3
3955994,1,364,-73,3C:46:A1:6D:9B:B4
3955994,1,356,-79,3C:46:A1:70:A0:B3
3956024,1,356,-79,3C:46:A1:6D:96:A3
3956074,1,356,-79,3C:46:A1:6D:8B:33
3956084,1,340,-71,3C:46:A1:6D:8B:F2
3956084,1,356,-72,3C:46:A1:6D:8B:F3
3956084,1,364,-71,3C:46:A1:6D:8B:F4
3956084,1,340,-62,3C:46:A1:6E:23:02
3956084,1,356,-62,3C:46:A1:6E:23:03
3956084,1,364,-63,3C:46:A1:6E:23:04
3956094,1,340,-73,3C:46:A1:6D:9B:B2
3956094,1,356,-72,3C:46:A1:6D:9B:B3
3956094,1,364,-73,3C:46:A1:6D:9B:B4
3956104,1,356,-78,3C:46:A1:70:A0:B3
3956124,1,356,-79,3C:46:A1:6D:96:A3
3956154,1,119,-77,08:65:F0:DA:4D:63
3956174,1,356,-79,3C:46:A1:6D:8B:33
3956184,1,340,-71,3C:46:A1:6D:8B:F2
3956184,1,356,-71,3C:46:A1:6D:8B:F3
3956184,1,364,-71,3C:46:A1:6D:8B:F4
3956184,1,340,-62,3C:46:A1:6E:23:02
3956184,1,356,-62,3C:46:A1:6E:23:03
3956184,1,364,-62,3C:46:A1:6E:23:04
3956204,1,340,-73,3C:46:A1:6D:9B:B2
3956204,1,356,-72,3C:46:A1:6D:9B:B3
3956204,1,364,-72,3C:46:A1:6D:9B:B4
3956204,1,356,-78,3C:46:A1:70:A0:B3
3956234,1,356,-78,3C:46:A1:6D:96:A3
3956254,1,119,-74,08:65:F0:DA:4D:63
3956284,1,356,-80,3C:46:A1:6D:8B:33
3956284,1,340,-71,3C:46:A1:6D:8B:F2
3956284,1,356,-72,3C:46:A1:6D:8B:F3
3956284,1,364,-71,3C:46:A1:6D:8B:F4
3956294,1,340,-62,3C:46:A1:6E:23:02
3956294,1,356,-62,3C:46:A1:6E:23:03
3956294,1,364,-62,3C:46:A1:6E:23:04
3956304,1,340,-72,3C:46:A1:6D:9B:B2
3956304,1,356,-72,3C:46:A1:6D:9B:B3
3956304,1,364,-72,3C:46:A1:6D:9B:B4
3956304,1,356,-78,3C:46:A1:70:A0:B3
3956334,1,356,-80,3C:46:A1:6D:96:A3
3956344,1,370,-85,BC:F8:7E:7D:40:2B
3956384,1,356,-78,3C:46:A1:6D:8B:33
3956384,1,340,-72,3C:46:A1:6D:8B:F2
3956384,1,356,-71,3C:46:A1:6D:8B:F3
3956384,1,364,-72,3C:46:A1:6D:8B:F4
3956394,1,340,-62,3C:46:A1:6E:23:02
3956394,1,356,-62,3C:46:A1:6E:23:03
3956394,1,364,-62,3C:46:A1:6E:23:04
3956404,1,340,-73,3C:46:A1:6D:9B:B2
3956404,1,356,-73,3C:46:A1:6D:9B:B3
3956404,1,364,-72,3C:46:A1:6D:9B:B4
3956404,1,340,-78,3C:46:A1:70:A0:B2
3956404,1,356,-79,3C:46:A1:70:A0:B3
3956434,1,356,-79,3C:46:A1:6D:96:A3
3956454,1,119,-75,08:65:F0:DA:4D:63
3956484,1,356,-80,3C:46:A1:6D:8B:33
3956484,1,340,-72,3C:46:A1:6D:8B:F2
3956494,1,356,-72,3C:46:A1:6D:8B:F3
3956494,1,364,-72,3C:46:A1:6D:8B:F4
3956494,1,340,-62,3C:46:A1:6E:23:02
3956494,1,356,-63,3C:46:A1:6E:23:03
3956494,1,364,-63,3C:46:A1:6E:23:04
3956504,1,340,-72,3C:46:A1:6D:9B:B2
3956504,1,356,-72,3C:46:A1:6D:9B:B3
3956504,1,364,-72,3C:46:A1:6D:9B:B4
3956504,1,356,-79,3C:46:A1:70:A0:B3
3956514,1,366,-80,3C:46:A1:6D:96:A3
3956514,1,366,-77,3C:46:A1:6D:8B:33
3956524,1,366,-80,3C:46:A1:6D:8B:33
3956584,1,356,-79,3C:46:A1:6D:8B:33
3956594,1,340,-71,3C:46:A1:6D:8B:F2
3956594,1,356,-71,3C:46:A1:6D:8B:F3
3956594,1,364,-72,3C:46:A1:6D:8B:F4
3956594,1,340,-62,3C:46:A1:6E:23:02
3956594,1,356,-62,3C:46:A1:6E:23:03
3956594,1,364,-62,3C:46:A1:6E:23:04
3956614,1,340,-72,3C:46:A1:6D:9B:B2
3956614,1,356,-72,3C:46:A1:6D:9B:B3
3956614,1,356,-79,3C:46:A1:70:A0:B3
3956634,1,356,-79,3C:46:A1:6D:96:A3
3956654,1,370,-83,BC:F8:7E:7D:40:2B
3956664,1,119,-78,08:65:F0:DA:4D:63
3956694,1,340,-71,3C:46:A1:6D:8B:F2
3956694,1,356,-72,3C:46:A1:6D:8B:F3
3956694,1,364,-72,3C:46:A1:6D:8B:F4
3956704,1,340,-62,3C:46:A1:6E:23:02
3956704,1,356,-62,3C:46:A1:6E:23:03
3956704,1,364,-62,3C:46:A1:6E:23:04
3956714,1,340,-72,3C:46:A1:6D:9B:B2
3956714,1,356,-73,3C:46:A1:6D:9B:B3
3956714,1,364,-72,3C:46:A1:6D:9B:B4
3956714,1,356,-79,3C:46:A1:70:A0:B3
3956744,1,356,-79,3C:46:A1:6D:96:A3
3956764,1,119,-76,08:65:F0:DA:4D:63
3956794,1,356,-78,3C:46:A1:6D:8B:33
3956794,1,340,-71,3C:46:A1:6D:8B:F2
3956794,1,356,-71,3C:46:A1:6D:8B:F3
3956794,1,364,-71,3C:46:A1:6D:8B:F4
3956804,1,340,-62,3C:46:A1:6E:23:02
3956804,1,356,-62,3C:46:A1:6E:23:03
3956804,1,364,-62,3C:46:A1:6E:23:04
3956814,1,340,-72,3C:46:A1:6D:9B:B2
3956814,1,356,-73,3C:46:A1:6D:9B:B3
3956814,1,364,-73,3C:46:A1:6D:9B:B4
3956814,1,340,-79,3C:46:A1:70:A0:B2
3956814,1,356,-79,3C:46:A1:70:A0:B3
3956844,1,356,-79,3C:46:A1:6D:96:A3
3956894,1,356,-79,3C:46:A1:6D:8B:33
3956894,1,340,-72,3C:46:A1:6D:8B:F2
3956894,1,356,-72,3C:46:A1:6D:8B:F3
3956894,1,364,-71,3C:46:A1:6D:8B:F4
3956904,1,340,-62,3C:46:A1:6E:23:02
3956904,1,356,-62,3C:46:A1:6E:23:03
3956904,1,364,-62,3C:46:A1:6E:23:04
3956914,1,340,-73,3C:46:A1:6D:9B:B2
3956914,1,356,-72,3C:46:A1:6D:9B:B3
3956914,1,364,-73,3C:46:A1:6D:9B:B4
3956914,1,356,-78,3C:46:A1:70:A0:B3
3956944,1,366,-78,3C:46:A1:6D:96:A3
3956944,1,366,-80,3C:46:A1:6D:96:A3
3956944,1,366,-79,3C:46:A1:6D:96:A3
3956944,1,366,-79,3C:46:A1:6D:96:A3
3956944,1,356,-78,3C:46:A1:6D:96:A3
3957004,1,340,-71,3C:46:A1:6D:8B:F2
3957004,1,356,-72,3C:46:A1:6D:8B:F3
3957004,1,364,-71,3C:46:A1:6D:8B:F4
3957004,1,340,-62,3C:46:A1:6E:23:02
3957004,1,356,-62,3C:46:A1:6E:23:03
3957004,1,364,-63,3C:46:A1:6E:23:04
3957014,1,340,-73,3C:46:A1:6D:9B:B2
3957024,1,356,-73,3C:46:A1:6D:9B:B3
3957024,1,364,-73,3C:46:A1:6D:9B:B4
3957024,1,356,-78,3C:46:A1:70:A0:B3
3957044,1,356,-78,3C:46:A1:6D:96:A3
3957074,1,119,-76,08:65:F0:DA:4D:63
3957094,1,356,-80,3C:46:A1:6D:8B:33
3957104,1,340,-72,3C:46:A1:6D:8B:F2
3957104,1,356,-71,3C:46:A1:6D:8B:F3
3957104,1,364,-71,3C:46:A1:6D:8B:F4
3957114,1,340,-62,3C:46:A1:6E:23:02
3957114,1,356,-63,3C:46:A1:6E:23:03
3957114,1,364,-62,3C:46:A1:6E:23:04
3957124,1,340,-72,3C:46:A1:6D:9B:B2
3957124,1,356,-72,3C:46:A1:6D:9B:B3
3957124,1,364,-73,3C:46:A1:6D:9B:B4
3957124,1,340,-79,3C:46:A1:70:A0:B2
3957124,1,356,-77,3C:46:A1:70:A0:B3
3957154,1,356,-79,3C:46:A1:6D:96:A3
3957204,1,356,-71,3C:46:A1:6D:8B:F3
3957204,1,364,-71,3C:46:A1:6D:8B:F4
3957214,1,340,-62,3C:46:A1:6E:23:02
3957214,1,356,-62,3C:46:A1:6E:23:03
3957214,1,364,-62,3C:46:A1:6E:23:04
3957224,1,340,-73,3C:46:A1:6D:9B:B2
3957224,1,356,-72,3C:46:A1:6D:9B:B3
3957224,1,364,-72,3C:46:A1:6D:9B:B4
3957224,1,356,-77,3C:46:A1:70:A0:B3
3957234,1,356,-80,3C:46:A1:6D:8B:33
3957254,1,356,-79,3C:46:A1:6D:96:A3
3957274,1,119,-76,08:65:F0:DA:4D:63
3957304,1,356,-79,3C:46:A1:6D:8B:33
3957304,1,340,-72,3C:46:A1:6D:8B:F2
3957304,1,356,-72,3C:46:A1:6D:8B:F3
3957304,1,364,-72,3C:46:A1:6D:8B:F4
3957314,1,340,-62,3C:46:A1:6E:23:02
3957314,1,356,-62,3C:46:A1:6E:23:03
3957314,1,364,-63,3C:46:A1:6E:23:04
3957324,1,340,-72,3C:46:A1:6D:9B:B2
3957324,1,356,-72,3C:46:A1:6D:9B:B3
3957324,1,364,-72,3C:46:A1:6D:9B:B4
3957324,1,356,-78,3C:46:A1:70:A0:B3
3957384,1,119,-76,08:65:F0:DA:4D:63
3957404,1,356,-79,3C:46:A1:6D:8B:33
3957414,1,340,-71,3C:46:A1:6D:8B:F2
3957414,1,356,-72,3C:46:A1:6D:8B:F3
3957414,1,364,-72,3C:46:A1:6D:8B:F4
3957414,1,340,-62,3C:46:A1:6E:23:02
3957414,1,356,-63,3C:46:A1:6E:23:03
3957414,1,364,-62,3C:46:A1:6E:23:04
3957424,1,340,-72,3C:46:A1:6D:9B:B2
3957434,1,356,-77,3C:46:A1:70:A0:B3
3957454,1,356,-80,3C:46:A1:6D:96:A3
3957504,1,356,-79,3C:46:A1:6D:8B:33
3957514,1,356,-72,3C:46:A1:6D:8B:F3
3957514,1,364,-71,3C:46:A1:6D:8B:F4
3957514,1,340,-62,3C:46:A1:6E:23:02
3957524,1,356,-62,3C:46:A1:6E:23:03
3957524,1,364,-62,3C:46:A1:6E:23:04
3957534,1,340,-73,3C:46:A1:6D:9B:B2
3957534,1,356,-73,3C:46:A1:6D:9B:B3
3957564,1,356,-79,3C:46:A1:6D:96:A3
3957614,1,356,-80,3C:46:A1:6D:8B:33
3957614,1,340,-72,3C:46:A1:6D:8B:F2
3957614,1,356,-71,3C:46:A1:6D:8B:F3
3957614,1,364,-72,3C:46:A1:6D:8B:F4
3957624,1,340,-62,3C:46:A1:6E:23:02
3957624,1,366,-79,3C:46:A1:6D:8B:33
3957624,1,366,-80,3C:46:A1:6D:96:A3
3957624,1,366,-79,3C:46:A1:6D:96:A3
3957624,1,366,-78,3C:46:A1:6D:96:A3
3957634,1,366,-78,3C:46:A1:6D:96:A3
3957634,1,340,-72,3C:46:A1:6D:9B:B2
3957634,1,356,-73,3C:46:A1:6D:9B:B3
3957644,1,364,-73,3C:46:A1:6D:9B:B4
3957644,1,356,-79,3C:46:A1:70:A0:B3
3957664,1,356,-80,3C:46:A1:6D:96:A3
3957714,1,340,-71,3C:46:A1:6D:8B:F2
3957714,1,356,-71,3C:46:A1:6D:8B:F3
3957714,1,364,-72,3C:46:A1:6D:8B:F4
3957724,1,340,-62,3C:46:A1:6E:23:02
3957724,1,356,-62,3C:46:A1:6E:23:03
3957724,1,364,-62,3C:46:A1:6E:23:04
3957734,1,340,-72,3C:46:A1:6D:9B:B2
3957734,1,356,-73,3C:46:A1:6D:9B:B3
3957734,1,364,-72,3C:46:A1:6D:9B:B4
3957734,1,356,-78,3C:46:A1:70:A0:B3
3957764,1,356,-80,3C:46:A1:6D:96:A3
3957794,1,119,-77,08:65:F0:DA:4D:63
3957814,1,356,-80,3C:46:A1:6D:8B:33
3957824,1,340,-71,3C:46:A1:6D:8B:F2
3957824,1,356,-71,3C:46:A1:6D:8B:F3
3957824,1,364,-71,3C:46:A1:6D:8B:F4
3957824,1,340,-62,3C:46:A1:6E:23:02
3957824,1,356,-62,3C:46:A1:6E:23:03
3957824,1,364,-62,3C:46:A1:6E:23:04
3957834,1,340,-72,3C:46:A1:6D:9B:B2
3957834,1,356,-73,3C:46:A1:6D:9B:B3
3957834,1,364,-72,3C:46:A1:6D:9B:B4
3957844,1,356,-78,3C:46:A1:70:A0:B3
3957864,1,356,-78,3C:46:A1:6D:96:A3
3957894,1,119,-75,08:65:F0:DA:4D:63
3957914,1,356,-80,3C:46:A1:6D:8B:33
3957924,1,340,-72,3C:46:A1:6D:8B:F2
3957924,1,356,-71,3C:46:A1:6D:8B:F3
3957924,1,364,-71,3C:46:A1:6D:8B:F4
3957924,1,340,-62,3C:46:A1:6E:23:02
3957934,1,356,-62,3C:46:A1:6E:23:03
3957934,1,364,-63,3C:46:A1:6E:23:04
3957944,1,340,-72,3C:46:A1:6D:9B:B2
3957944,1,356,-72,3C:46:A1:6D:9B:B3
3957944,1,364,-73,3C:46:A1:6D:9B:B4
3957944,1,356,-79,3C:46:A1:70:A0:B3
3957974,1,356,-79,3C:46:A1:6D:96:A3
3958024,1,356,-81,3C:46:A1:6D:8B:33
3958024,1,340,-71,3C:46:A1:6D:8B:F2
3958024,1,356,-72,3C:46:A1:6D:8B:F3
3958024,1,364,-71,3C:46:A1:6D:8B:F4
3958034,1,340,-62,3C:46:A1:6E:23:02
3958034,1,356,-62,3C:46:A1:6E:23:03
3958034,1,364,-63,3C:46:A1:6E:23:04
3958044,1,340,-73,3C:46:A1:6D:9B:B2
3958044,1,356,-72,3C:46:A1:6D:9B:B3
3958044,1,364,-73,3C:46:A1:6D:9B:B4
3958044,1,356,-77,3C:46:A1:70:A0:B3
3958074,1,356,-79,3C:46:A1:6D:96:A3
3958094,1,119,-74,08:65:F0:DA:4D:63
3958124,1,356,-81,3C:46:A1:6D:8B:33
3958124,1,340,-71,3C:46:A1:6D:8B:F2
3958124,1,356,-72,3C:46:A1:6D:8B:F3
3958124,1,364,-71,3C:46:A1:6D:8B:F4
3958134,1,340,-62,3C:46:A1:6E:23:02
3958134,1,356,-62,3C:46:A1:6E:23:03
3958134,1,364,-62,3C:46:A1:6E:23:04
3958144,1,356,-72,3C:46:A1:6D:9B:B3
3958144,1,364,-72,3C:46:A1:6D:9B:B4
3958144,1,340,-78,3C:46:A1:70:A0:B2
3958144,1,356,-78,3C:46:A1:70:A0:B3
3958174,1,356,-79,3C:46:A1:6D:96:A3
3958204,1,119,-76,08:65:F0:DA:4D:63
3958204,1,363,-72,3C:46:A1:6D:9B:B2
3958204,1,363,-72,3C:46:A1:6D:9B:B2
3958204,1,363,-73,3C:46:A1:6D:9B:B2
3958204,1,363,-72,3C:46:A1:6D:9B:B2
3958234,1,340,-71,3C:46:A1:6D:8B:F2
3958234,1,356,-71,3C:46:A1:6D:8B:F3
3958234,1,364,-72,3C:46:A1:6D:8B:F4
3958234,1,340,-62,3C:46:A1:6E:23:02
3958234,1,356,-62,3C:46:A1:6E:23:03
3958234,1,364,-62,3C:46:A1:6E:23:04
3958244,1,340,-73,3C:46:A1:6D:9B:B2
3958244,1,356,-72,3C:46:A1:6D:9B:B3
3958244,1,364,-73,3C:46:A1:6D:9B:B4
3958254,1,356,-77,3C:46:A1:70:A0:B3
3958274,1,356,-80,3C:46:A1:6D:96:A3
3958334,1,356,-72,3C:46:A1:6D:8B:F3
3958334,1,364,-71,3C:46:A1:6D:8B:F4
3958334,1,340,-62,3C:46:A1:6E:23:02
3958334,1,356,-62,3C:46:A1:6E:23:03
3958334,1,364,-62,3C:46:A1:6E:23:04
3958354,1,340,-72,3C:46:A1:6D:9B:B2
3958354,1,356,-72,3C:46:A1:6D:9B:B3
3958354,1,364,-72,3C:46:A1:6D:9B:B4
3958354,1,356,-79,3C:46:A1:70:A0:B3
3958384,1,356,-80,3C:46:A1:6D:96:A3
3958444,1,340,-72,3C:46:A1:6D:8B:F2
3958444,1,356,-62,3C:46:A1:6E:23:03
3958444,1,364,-62,3C:46:A1:6E:23:04
3958454,1,340,-72,3C:46:A1:6D:9B:B2
3958454,1,356,-72,3C:46:A1:6D:9B:B3
3958454,1,364,-73,3C:46:A1:6D:9B:B4
3958454,1,356,-80,3C:46:A1:70:A0:B3
3958534,1,356,-78,3C:46:A1:6D:8B:33
3958534,1,340,-71,3C:46:A1:6D:8B:F2
3958534,1,356,-72,3C:46:A1:6D:8B:F3
3958544,1,364,-72,3C:46:A1:6D:8B:F4
3958544,1,340,-62,3C:46:A1:6E:23:02
3958544,1,356,-62,3C:46:A1:6E:23:03
3958544,1,364,-62,3C:46:A1:6E:23:04
3958554,1,340,-72,3C:46:A1:6D:9B:B2
3958554,1,356,-73,3C:46:A1:6D:9B:B3
3958554,1,364,-72,3C:46:A1:6D:9B:B4
3958554,1,340,-78,3C:46:A1:70:A0:B2
3958564,1,356,-79,3C:46:A1:70:A0:B3
3958584,1,356,-81,3C:46:A1:6D:96:A3
3958604,1,119,-77,08:65:F0:DA:4D:63
3958614,1,366,-80,3C:46:A1:6D:8B:33
3958614,1,366,-80,3C:46:A1:6D:8B:33
3958624,1,366,-81,3C:46:A1:6D:8B:33
3958634,1,356,-78,3C:46:A1:6D:8B:33
3958644,1,340,-72,3C:46:A1:6D:8B:F2
3958644,1,356,-71,3C:46:A1:6D:8B:F3
3958644,1,364,-73,3C:46:A1:6D:8B:F4
3958644,1,340,-62,3C:46:A1:6E:23:02
3958644,1,356,-63,3C:46:A1:6E:23:03
3958644,1,364,-62,3C:46:A1:6E:23:04
3958654,1,340,-72,3C:46:A1:6D:9B:B2
3958654,1,356,-73,3C:46:A1:6D:9B:B3
3958654,1,364,-73,3C:46:A1:6D:9B:B4
3958654,1,340,-79,3C:46:A1:70:A0:B2
3958664,1,356,-78,3C:46:A1:70:A0:B3
3958684,1,356,-79,3C:46:A1:6D:96:A3
3958714,1,119,-76,08:65:F0:DA:4D:63
3958734,1,356,-79,3C:46:A1:6D:8B:33
3958744,1,340,-72,3C:46:A1:6D:8B:F2
3958744,1,356,-71,3C:46:A1:6D:8B:F3
3958744,1,364,-71,3C:46:A1:6D:8B:F4
3958744,1,340,-62,3C:46:A1:6E:23:02
3958744,1,356,-62,3C:46:A1:6E:23:03
3958764,1,340,-73,3C:46:A1:6D:9B:B2
3958764,1,356,-72,3C:46:A1:6D:9B:B3
3958764,1,364,-72,3C:46:A1:6D:9B:B4
3958764,1,356,-78,3C:46:A1:70:A0:B3
3958794,1,356,-79,3C:46:A1:6D:96:A3
3958804,1,370,-84,BC:F8:7E:7D:40:2B
3958844,1,340,-72,3C:46:A1:6D:8B:F2
3958844,1,356,-71,3C:46:A1:6D:8B:F3
3958844,1,364,-71,3C:46:A1:6D:8B:F4
3958854,1,340,-62,3C:46:A1:6E:23:02
3958854,1,356,-62,3C:46:A1:6E:23:03
3958854,1,364,-62,3C:46:A1:6E:23:04
3958864,1,340,-72,3C:46:A1:6D:9B:B2
3958864,1,356,-71,3C:46:A1:6D:9B:B3
3958864,1,356,-79,3C:46:A1:70:A0:B3
3958914,1,119,-77,08:65:F0:DA:4D:63
3958944,1,356,-82,3C:46:A1:6D:8B:33
3958944,1,340,-71,3C:46:A1:6D:8B:F2
3958944,1,356,-72,3C:46:A1:6D:8B:F3
3958944,1,364,-71,3C:46:A1:6D:8B:F4
3958954,1,340,-62,3C:46:A1:6E:23:02
3958954,1,356,-63,3C:46:A1:6E:23:03
3958954,1,364,-62,3C:46:A1:6E:23:04
3958964,1,340,-72,3C:46:A1:6D:9B:B2
3958964,1,356,-73,3C:46:A1:6D:9B:B3
3958964,1,364,-71,3C:46:A1:6D:9B:B4
3958964,1,356,-79,3C:46:A1:70:A0:B3
3958994,1,356,-78,3C:46:A1:6D:96:A3
3959014,1,119,-77,08:65:F0:DA:4D:63
3959054,1,356,-71,3C:46:A1:6D:8B:F3
3959054,1,364,-71,3C:46:A1:6D:8B:F4
3959054,1,340,-62,3C:46:A1:6E:23:02
3959054,1,356,-62,3C:46:A1:6E:23:03
3959054,1,364,-63,3C:46:A1:6E:23:04
3959064,1,77,-72,FF:FF:FF:FF:FF:FF
3959064,1,350,-72,3C:46:A1:6D:9B:B3
3959064,1,350,-62,3C:46:A1:6E:23:03
3959064,1,350,-79,3C:46:A1:6D:96:A3
3959064,1,358,-62,3C:46:A1:6E:23:04
3959074,1,340,-72,3C:46:A1:6D:9B:B2
3959074,1,356,-73,3C:46:A1:6D:9B:B3
3959074,1,364,-72,3C:46:A1:6D:9B:B4
3959084,1,356,-78,3C:46:A1:70:A0:B3
3959084,1,77,-81,FF:FF:FF:FF:FF:FF
3959084,1,350,-62,3C:46:A1:6E:23:03
3959094,1,350,-72,3C:46:A1:6D:9B:B3
3959094,1,358,-63,3C:46:A1:6E:23:04
3959094,1,358,-62,3C:46:A1:6E:23:04
3959104,1,358,-62,3C:46:A1:6E:23:04
3959124,1,119,-76,08:65:F0:DA:4D:63
3959154,1,340,-72,3C:46:A1:6D:8B:F2
3959154,1,356,-72,3C:46:A1:6D:8B:F3
3959154,1,364,-72,3C:46:A1:6D:8B:F4
3959154,1,340,-62,3C:46:A1:6E:23:02
3959154,1,356,-63,3C:46:A1:6E:23:03
3959154,1,364,-62,3C:46:A1:6E:23:04
3959164,1,340,-72,3C:46:A1:6D:9B:B2
3959174,1,356,-73,3C:46:A1:6D:9B:B3
3959174,1,364,-72,3C:46:A1:6D:9B:B4
3959174,1,356,-79,3C:46:A1:70:A0:B3
3959194,1,356,-79,3C:46:A1:6D:96:A3
3959224,1,119,-77,08:65:F0:DA:4D:63
3959254,1,356,-80,3C:46:A1:6D:8B:33
3959254,1,340,-72,3C:46:A1:6D:8B:F2
3959254,1,356,-71,3C:46:A1:6D:8B:F3
3959254,1,364,-71,3C:46:A1:6D:8B:F4
3959264,1,340,-62,3C:46:A1:6E:23:02
3959264,1,356,-63,3C:46:A1:6E:23:03
3959264,1,364,-62,3C:46:A1:6E:23:04
3959274,1,340,-72,3C:46:A1:6D:9B:B2
3959274,1,356,-72,3C:46:A1:6D:9B:B3
3959274,1,364,-72,3C:46:A1:6D:9B:B4
3959284,1,363,-73,3C:46:A1:6D:9B:B2
3959284,1,363,-72,3C:46:A1:6D:9B:B2
3959294,1,363,-78,3C:46:A1:70:A0:B2
3959294,1,363,-78,3C:46:A1:70:A0:B2
3959304,1,356,-80,3C:46:A1:6D:96:A3
3959344,1,366,-79,3C:46:A1:6D:8B:33
3959344,1,366,-79,3C:46:A1:6D:8B:33
3959344,1,366,-79,3C:46:A1:6D:8B:33
3959344,1,366,-79,3C:46:A1:6D:8B:33
3959354,1,340,-71,3C:46:A1:6D:8B:F2
3959354,1,356,-71,3C:46:A1:6D:8B:F3
3959354,1,364,-72,3C:46:A1:6D:8B:F4
3959364,1,340,-62,3C:46:A1:6E:23:02
3959364,1,356,-62,3C:46:A1:6E:23:03
3959364,1,364,-62,3C:46:A1:6E:23:04
3959374,1,340,-73,3C:46:A1:6D:9B:B2
3959374,1,356,-73,3C:46:A1:6D:9B:B3
3959374,1,364,-72,3C:46:A1:6D:9B:B4
3959374,1,356,-80,3C:46:A1:70:A0:B3
3959374,1,364,-78,3C:46:A1:70:A0:B4
3959404,1,356,-79,3C:46:A1:6D:96:A3
3959424,1,119,-76,08:65:F0:DA:4D:63
3959454,1,356,-79,3C:46:A1:6D:8B:33
3959454,1,340,-72,3C:46:A1:6D:8B:F2
3959454,1,356,-71,3C:46:A1:6D:8B:F3
3959464,1,364,-72,3C:46:A1:6D:8B:F4
3959464,1,340,-62,3C:46:A1:6E:23:02
3959464,1,356,-62,3C:46:A1:6E:23:03
3959464,1,364,-62,3C:46:A1:6E:23:04
3959474,1,340,-72,3C:46:A1:6D:9B:B2
3959474,1,356,-73,3C:46:A1:6D:9B:B3
3959474,1,364,-73,3C:46:A1:6D:9B:B4
3959474,1,356,-78,3C:46:A1:70:A0:B3
3959504,1,356,-80,3C:46:A1:6D:96:A3
3959524,1,370,-85,BC:F8:7E:7D:40:2B
3959534,1,119,-75,08:65:F0:DA:4D:63
3959554,1,356,-79,3C:46:A1:6D:8B:33
3959564,1,340,-71,3C:46:A1:6D:8B:F2
3959564,1,356,-72,3C:46:A1:6D:8B:F3
3959564,1,364,-71,3C:46:A1:6D:8B:F4
3959564,1,340,-62,3C:46:A1:6E:23:02
3959564,1,356,-62,3C:46:A1:6E:23:03
3959564,1,364,-62,3C:46:A1:6E:23:04
3959584,1,340,-73,3C:46:A1:6D:9B:B2
3959584,1,356,-71,3C:46:A1:6D:9B:B3
3959584,1,364,-73,3C:46:A1:6D:9B:B4
3959584,1,356,-78,3C:46:A1:70:A0:B3
3959614,1,356,-79,3C:46:A1:6D:96:A3
3959634,1,119,-76,08:65:F0:DA:4D:63
3959664,1,340,-71,3C:46:A1:6D:8B:F2
3959664,1,356,-71,3C:46:A1:6D:8B:F3
3959664,1,364,-71,3C:46:A1:6D:8B:F4
3959674,1,340,-62,3C:46:A1:6E:23:02
3959674,1,356,-62,3C:46:A1:6E:23:03
3959674,1,364,-62,3C:46:A1:6E:23:04
3959684,1,340,-73,3C:46:A1:6D:9B:B2
3959684,1,356,-72,3C:46:A1:6D:9B:B3
3959684,1,356,-79,3C:46:A1:70:A0:B3
3959714,1,356,-78,3C:46:A1:6D:96:A3
3959734,1,119,-76,08:65:F0:DA:4D:63
3959764,1,356,-79,3C:46:A1:6D:8B:33
3959764,1,340,-71,3C:46:A1:6D:8B:F2
3959764,1,356,-71,3C:46:A1:6D:8B:F3
3959764,1,364,-73,3C:46:A1:6D:8B:F4
3959774,1,366,-78,3C:46:A1:6D:96:A3
3959774,1,366,-79,3C:46:A1:6D:96:A3
3959774,1,366,-79,3C:46:A1:6D:96:A3
3959774,1,340,-62,3C:46:A1:6E:23:02
3959774,1,356,-62,3C:46:A1:6E:23:03
3959784,1,364,-63,3C:46:A1:6E:23:04
3959784,1,356,-72,3C:46:A1:6D:9B:B3
3959784,1,364,-72,3C:46:A1:6D:9B:B4
3959814,1,356,-79,3C:46:A1:6D:96:A3
3959814,1,363,-70,3C:46:A1:6D:9B:B2
